"TIME","cuadrada","triangular","RV1(3)","wtf?","wtf?"
0.3421186159,10.3322,-4.33195,3.64553e-010,0.0720855,0.0720855
0.3421186566,10.3277,-4.33232,3.36873e-010,0.0722321,0.0722321
0.342118738,10.3153,-4.33305,2.8244e-010,0.0725252,0.0725252
0.3421188329,10.2879,-4.3339,2.24668e-010,0.0728665,0.0728665
0.3421189239,10.2226,-4.33513,1.98052e-010,0.073194,0.073194
0.3421190344,10.0488,-4.33663,2.0098e-010,0.0735918,0.0735918
0.3421191538,9.66412,-4.33891,2.13619e-010,0.0740214,0.0740214
0.342119302,8.6279,-4.34323,2.53319e-010,0.0745548,0.0745548
0.3421194074,7.50519,-4.34629,3.08578e-010,0.0749337,0.0749337
0.3421195267,6.04884,-4.34814,3.91454e-010,0.0753682,0.0753682
0.3421196503,4.47496,-4.34852,4.80661e-010,0.0758179,0.0758179
0.3421197777,2.83197,-4.3489,5.73909e-010,0.0762817,0.0762817
0.3421199506,0.591902,-4.34942,7.0094e-010,0.0769075,0.0769075
0.3421201581,-2.10735,-4.34945,8.53926e-010,0.0776582,0.0776582
0.3421205731,-7.53893,-4.34786,1.16176e-009,0.0791597,0.0791597
0.3421206029,-7.9314,-4.34775,1.18389e-009,0.0792676,0.0792676
0.3421206626,-8.71633,-4.34752,1.22834e-009,0.0794835,0.0794835
0.3421207819,-10.2776,-4.34657,1.29587e-009,0.0799153,0.0799153
0.3421208363,-10.3816,-4.34034,1.65649e-010,0.0801345,0.0801345
0.3421208813,-10.3981,-4.33689,-8.81064e-010,0.0802933,0.0802933
0.3421209126,-10.4046,-4.33617,-1.60004e-009,0.0804037,0.0804037
0.3421209433,-10.411,-4.33547,-2.29368e-009,0.080508,0.080508
0.3421209812,-10.4159,-4.33539,-3.13266e-009,0.0806367,0.0806367
0.3421210152,-10.4203,-4.33532,-3.87093e-009,0.0807524,0.0807524
0.3421210543,-10.4238,-4.33524,-4.70048e-009,0.0808943,0.0808943
0.3421210959,-10.4276,-4.33488,-5.55946e-009,0.0810451,0.0810451
0.3421211598,-10.4315,-4.33432,-6.83774e-009,0.0812772,0.0812772
0.3421212374,-10.4363,-4.33364,-8.32071e-009,0.0815589,0.0815589
0.3421213329,-10.4401,-4.33281,-1.00471e-008,0.0819027,0.0819027
0.342121462,-10.4451,-4.33168,-1.22149e-008,0.082367,0.082367
0.3421217201,-10.4517,-4.32943,-1.60457e-008,0.0832956,0.0832956
0.3421220095,-10.4565,-4.3269,-1.96423e-008,0.0843366,0.0843366
0.3421225882,-10.4627,-4.32184,-2.51286e-008,0.0864185,0.0864185
0.3421237457,-10.469,-4.31173,-3.17027e-008,0.0905653,0.0905653
0.3421252937,-10.4717,-4.29821,-3.55097e-008,0.0961115,0.0961115
0.3421272387,-10.4717,-4.28122,-3.68646e-008,0.103045,0.103045
0.3421297604,-10.4717,-4.25921,-3.69483e-008,0.111992,0.111992
0.3421332589,-10.4717,-4.22869,-3.66601e-008,0.124324,0.124324
0.3421389342,-10.4717,-4.17916,-3.64494e-008,0.144131,0.144131
0.3421502848,-10.4717,-4.08012,-3.64084e-008,0.183009,0.183009
0.3421729861,-10.4717,-3.88203,-3.64319e-008,0.257826,0.257826
0.3422145862,-10.4716,-3.51903,-3.64416e-008,0.384788,0.384788
0.3422977862,-10.4716,-2.79304,-3.64475e-008,0.599565,0.599565
0.3424641863,-10.4714,-1.34105,-3.64594e-008,0.87426,0.87426
0.3427969864,-10.4711,1.56277,-3.64832e-008,0.817707,0.817707
0.3428801864,-10.471,2.28872,-3.64891e-008,0.653612,0.653612
0.3429995058,-10.47,3.32983,-3.51861e-008,0.355384,0.355384
0.3430131132,-10.4677,3.44856,-3.32067e-008,0.315855,0.315855
0.3430403279,-10.4631,3.68567,-2.68718e-008,0.233703,0.233703
0.3430845179,-10.4431,4.07067,-1.23044e-008,0.0898763,0.0898763
0.3430905368,-10.438,4.12311,-1.00232e-008,0.069157,0.069157
0.3431025746,-10.422,4.2276,-5.34019e-009,0.0271192,0.0271192
0.3431055841,-10.4156,4.25372,-4.12419e-009,0.0164476,0.0164476
0.343111603,-10.3918,4.30597,-1.53418e-009,-0.00504492,-0.00504492
0.3431123273,-10.3862,4.31225,-1.19765e-009,-0.00764695,-0.00764695
0.343113776,-10.3664,4.32483,-4.55723e-010,-0.0128605,-0.0128605
0.3431139576,-10.3619,4.32641,-3.54148e-010,-0.0135143,-0.0135143
0.343114321,-10.3488,4.32956,-1.37979e-010,-0.0148245,-0.0148245
0.3431144076,-10.344,4.33031,-8.28202e-011,-0.0151369,-0.0151369
0.3431145809,-10.3298,4.33182,3.13198e-011,-0.0157616,-0.0157616
0.3431146242,-10.3245,4.33219,6.0736e-011,-0.0159178,-0.0159178
0.3431147108,-10.3089,4.33311,1.17734e-010,-0.0162302,-0.0162302
0.3431147957,-10.2788,4.33402,1.6505e-010,-0.0165362,-0.0165362
0.3431148877,-10.2008,4.335,1.83608e-010,-0.0168677,-0.0168677
0.3431149937,-10.0183,4.33691,1.79729e-010,-0.0172493,-0.0172493
0.3431151248,-9.53759,4.33928,1.67914e-010,-0.0177213,-0.0177213
0.3431152653,-8.46191,4.34342,1.48572e-010,-0.018226,-0.018226
0.3431153585,-7.44364,4.34617,1.4096e-010,-0.0185638,-0.0185638
0.3431154853,-5.89335,4.34798,1.41653e-010,-0.0190274,-0.0190274
0.3431156042,-4.38487,4.34829,1.41746e-010,-0.0194622,-0.0194622
0.3431157332,-2.73667,4.34863,1.41778e-010,-0.0199295,-0.0199295
0.343115902,-0.575887,4.34907,1.41774e-010,-0.0205412,-0.0205412
0.3431161229,2.25274,4.34905,1.4177e-010,-0.0213414,-0.0213414
0.3431165646,7.91158,4.34741,1.41762e-010,-0.0229419,-0.0229419
0.3431168111,10.3821,4.34335,1.31052e-009,-0.0238378,-0.0238378
0.3431169621,10.4163,4.33472,4.58361e-009,-0.0243962,-0.0243962
0.3431170322,10.4227,4.33439,6.03245e-009,-0.0246396,-0.0246396
0.3431170963,10.4287,4.3341,7.30655e-009,-0.0248622,-0.0248622
0.3431171339,10.4308,4.33392,8.03107e-009,-0.0249986,-0.0249986
0.3431171817,10.4335,4.3337,8.92665e-009,-0.0251719,-0.0251719
0.3431172372,10.4367,4.33321,9.93149e-009,-0.0253729,-0.0253729
0.3431173237,10.44,4.33246,1.14284e-008,-0.0256864,-0.0256864
0.343117422,10.4438,4.3316,1.30302e-008,-0.0260406,-0.0260406
0.343117536,10.4466,4.3306,1.47647e-008,-0.0264518,-0.0264518
0.3431177642,10.4521,4.32861,1.78719e-008,-0.0272742,-0.0272742
0.3431180927,10.4571,4.32574,2.16143e-008,-0.0284579,-0.0284579
0.3431186152,10.4622,4.32118,2.61649e-008,-0.0303369,-0.0303369
0.3431196602,10.4676,4.31205,3.18603e-008,-0.0340948,-0.0340948
0.3431213107,10.4708,4.29764,3.58899e-008,-0.0400101,-0.0400101
0.3431231909,10.4708,4.28121,3.71732e-008,-0.046723,-0.046723
0.3431258445,10.4708,4.25804,3.72877e-008,-0.0561515,-0.0561515
0.3431292641,10.4708,4.2282,3.70142e-008,-0.0682224,-0.0682224
0.3431351424,10.4708,4.17691,3.68022e-008,-0.0887639,-0.0887639
0.3431468989,10.4708,4.07433,3.67621e-008,-0.129058,-0.129058
0.3431704119,10.4708,3.86918,3.6784e-008,-0.206492,-0.206492
0.343212835,10.4708,3.49902,3.67902e-008,-0.3356,-0.3356
0.3432976811,10.4708,2.75872,3.67902e-008,-0.553116,-0.553116
0.3434673733,10.4708,1.27811,3.679e-008,-0.82718,-0.82718
0.3438067577,10.4708,-1.6831,3.67898e-008,-0.745715,-0.745715
0.3438916037,10.4708,-2.4234,3.67897e-008,-0.56957,-0.56957
0.3439905347,10.4703,-3.2866,3.60566e-008,-0.319534,-0.319534
0.3440069914,10.4687,-3.43019,3.39153e-008,-0.272053,-0.272053
0.3440399046,10.462,-3.71692,2.62158e-008,-0.172565,-0.172565
0.3440836096,10.4407,-4.09766,1.153e-008,-0.029477,-0.029477
0.3440895013,10.4349,-4.14899,9.27065e-009,-0.00910423,-0.00910423
0.3441012847,10.4162,-4.25124,4.61995e-009,0.0322152,0.0322152
0.3441042306,10.4074,-4.27681,3.39712e-009,0.0427033,0.0427033
0.344104967,10.4052,-4.2832,3.08713e-009,0.0453253,0.0453253
0.3441064399,10.3989,-4.29598,2.45296e-009,0.0505843,0.0505843
0.3441093858,10.3734,-4.32154,1.0383e-009,0.061147,0.061147
0.3441095762,10.3695,-4.32319,9.39107e-010,0.0618296,0.0618296
0.3441099569,10.3618,-4.3265,7.32142e-010,0.0632,0.0632
0.3441100521,10.3586,-4.32732,6.77755e-010,0.0635426,0.0635426
0.3441102424,10.3523,-4.32898,5.65719e-010,0.0642277,0.0642277
0.3441105236,10.3352,-4.33142,3.85163e-010,0.0652397,0.0652397
0.3441105683,10.3308,-4.3318,3.55168e-010,0.0654005,0.0654005
0.3441106576,10.3189,-4.33269,2.95541e-010,0.065722,0.065722
0.3441107552,10.2948,-4.33366,2.33849e-010,0.0660732,0.0660732
0.3441108449,10.241,-4.33455,2.00052e-010,0.0663961,0.0663961
0.3441109631,10.0696,-4.33648,2.00309e-010,0.0668215,0.0668215
0.3441110719,9.75382,-4.33825,2.10565e-010,0.0672133,0.0672133
0.3441112104,8.9143,-4.34211,2.41413e-010,0.0677115,0.0677115
0.3441113519,7.48606,-4.34607,3.09731e-010,0.0682209,0.0682209
0.3441114834,5.90007,-4.34803,3.99863e-010,0.0686993,0.0686993
0.3441116062,4.34016,-4.34849,4.88259e-010,0.0691461,0.0691461
0.3441117551,2.42312,-4.34904,5.97064e-010,0.0696878,0.0696878
0.3441119285,0.176692,-4.34911,7.24457e-010,0.0703153,0.0703153
0.3441121643,-2.89282,-4.34921,8.98448e-010,0.0711685,0.0711685
0.3441126359,-9.07495,-4.34719,1.2486e-009,0.0728749,0.0728749
0.3441128215,-10.3959,-4.34122,-6.3271e-010,0.0735501,0.0735501
0.3441130314,-10.4262,-4.33312,-5.17915e-009,0.0743133,0.0743133
0.3441130997,-10.4304,-4.33324,-6.55578e-009,0.0745521,0.0745521
0.3441131661,-10.4345,-4.33335,-7.83945e-009,0.0747843,0.0747843
0.3441132076,-10.4371,-4.33342,-8.61455e-009,0.0749346,0.0749346
0.344113275,-10.4396,-4.33283,-9.8296e-009,0.0751788,0.0751788
0.3441133422,-10.4422,-4.33224,-1.09902e-008,0.0754224,0.0754224
0.3441134257,-10.4454,-4.33151,-1.23623e-008,0.075725,0.075725
0.3441135212,-10.4477,-4.33068,-1.38414e-008,0.0760684,0.0760684
0.3441136772,-10.4516,-4.32932,-1.60675e-008,0.0766292,0.0766292
0.3441139891,-10.456,-4.32659,-1.99034e-008,0.0777509,0.0777509
0.3441142874,-10.4602,-4.32399,-2.29087e-008,0.0788237,0.0788237
0.344114884,-10.4647,-4.31878,-2.74504e-008,0.0809693,0.0809693
0.3441160773,-10.4694,-4.30836,-3.28095e-008,0.0852409,0.0852409
0.3441177926,-10.4717,-4.29338,-3.59884e-008,0.0913816,0.0913816
0.3441198869,-10.4717,-4.27509,-3.69253e-008,0.098839,0.098839
0.344122735,-10.4717,-4.25023,-3.68694e-008,0.108927,0.108927
0.3441266791,-10.4717,-4.21582,-3.65879e-008,0.122795,0.122795
0.3441335624,-10.4717,-4.15576,-3.64256e-008,0.146714,0.146714
0.3441473292,-10.4717,-4.03563,-3.64152e-008,0.193469,0.193469
0.3441748628,-10.4717,-3.79538,-3.64362e-008,0.282659,0.282659
0.3442293473,-10.4716,-3.31995,-3.64405e-008,0.442236,0.442236
0.3443383163,-10.4715,-2.36911,-3.64491e-008,0.694451,0.694451
0.3445562543,-10.4713,-0.467412,-3.64664e-008,0.934971,0.934971
0.3449921304,-10.4699,3.33552,-3.50828e-008,0.390334,0.390334
0.3450040012,-10.468,3.4391,-3.34035e-008,0.355896,0.355896
0.345027743,-10.4642,3.64624,-2.81147e-008,0.284661,0.284661
0.3450752265,-10.4441,4.05958,-1.27709e-008,0.130927,0.130927
0.3450810902,-10.4393,4.11063,-1.05564e-008,0.110777,0.110777
0.3450928174,-10.425,4.21271,-6.02541e-009,0.0699098,0.0699098
0.3450957493,-10.4196,4.23823,-4.85516e-009,0.059539,0.059539
0.3451016129,-10.4025,4.28908,-2.41634e-009,0.0386555,0.0386555
0.3451030788,-10.3951,4.3018,-1.76656e-009,0.0333963,0.0333963
0.3451060106,-10.3539,4.32722,-2.09111e-010,0.0228413,0.0228413
0.3451061618,-10.3473,4.32853,-1.19205e-010,0.0222969,0.0222969
0.3451064642,-10.3205,4.33116,7.85599e-011,0.0212061,0.0212061
0.3451065322,-10.3067,4.33175,1.23544e-010,0.0209609,0.0209609
0.3451066682,-10.2306,4.33351,1.82221e-010,0.0204705,0.0204705
0.3451067907,-10.0312,4.33509,1.80153e-010,0.0200285,0.0200285
0.3451069042,-9.65724,4.33729,1.70795e-010,0.0196189,0.0196189
0.3451070659,-8.47925,4.34193,1.48841e-010,0.0190376,0.0190376
0.3451071667,-7.38286,4.34483,1.4185e-010,0.0186716,0.0186716
0.3451072926,-5.84578,4.34658,1.41665e-010,0.0182115,0.0182115
0.3451074194,-4.23875,4.34691,1.41749e-010,0.0177477,0.0177477
0.3451075507,-2.56166,4.34724,1.41777e-010,0.0172717,0.0172717
0.3451077256,-0.323731,4.34769,1.41773e-010,0.0166377,0.0166377
0.3451079543,2.60551,4.34761,1.41767e-010,0.0158084,0.0158084
0.3451084117,8.46571,4.34574,1.41756e-010,0.0141498,0.0141498
0.3451086333,10.3893,4.34081,1.71054e-009,0.0133427,0.0133427
0.3451088809,10.4272,4.33106,6.88493e-009,0.0124408,0.0124408
0.345108956,10.4314,4.33141,8.33118e-009,0.0121814,0.0121814
0.3451090282,10.4355,4.33174,9.6588e-009,0.0119244,0.0119244
0.3451090722,10.438,4.33136,1.04376e-008,0.011764,0.011764
0.345109141,10.4404,4.33077,1.16119e-008,0.011513,0.011513
0.3451092154,10.4429,4.33013,1.28253e-008,0.0112439,0.0112439
0.3451093146,10.4463,4.32927,1.43531e-008,0.0108851,0.0108851
0.3451094067,10.4484,4.32847,1.56841e-008,0.0105532,0.0105532
0.3451095908,10.4524,4.32688,1.81183e-008,0.00988938,0.00988938
0.3451099044,10.4563,4.32417,2.16554e-008,0.00875851,0.00875851
0.3451102548,10.4607,4.32114,2.48419e-008,0.00749572,0.00749572
0.3451109557,10.4652,4.31508,2.94444e-008,0.00497302,0.00497302
0.3451123575,10.4696,4.30285,3.44403e-008,-6.11745e-005,-6.11745e-005
0.3451141042,10.4703,4.28761,3.67169e-008,-0.00631298,-0.00631298
0.3451164507,10.4713,4.26713,3.73129e-008,-0.0146751,-0.0146751
0.3451194664,10.4713,4.24082,3.71401e-008,-0.0253602,-0.0253602
0.3451240844,10.4712,4.20053,3.68755e-008,-0.0415882,-0.0415882
0.3451322415,10.4712,4.12935,3.67674e-008,-0.0698562,-0.0698562
0.3451485559,10.4711,3.98701,3.67747e-008,-0.124873,-0.124873
0.3451811845,10.4708,3.70231,3.67891e-008,-0.228844,-0.228844
0.3452464418,10.4708,3.13292,3.67892e-008,-0.412638,-0.412638
0.3453769564,10.4708,1.99414,3.67893e-008,-0.684468,-0.684468
0.3456379857,10.4708,-0.283423,3.67895e-008,-0.85166,-0.85166
0.345703243,10.4708,-0.852799,3.67895e-008,-0.800088,-0.800088
0.3458337576,10.4708,-1.99155,3.67896e-008,-0.624011,-0.624011
0.345931855,10.4708,-2.84746,3.67897e-008,-0.418548,-0.418548
0.3459563793,10.4708,-3.06144,3.67897e-008,-0.355121,-0.355121
0.346005428,10.4677,-3.48939,3.26084e-008,-0.218176,-0.218176
0.3460629932,10.4494,-3.99069,1.60436e-008,-0.037379,-0.037379
0.3460701586,10.4446,-4.05309,1.33941e-008,-0.01317,-0.01317
0.3460844895,10.4311,-4.17789,7.97957e-009,0.0360988,0.0360988
0.3460880722,10.4258,-4.20909,6.57654e-009,0.0486461,0.0486461
0.3460952377,10.41,-4.27126,3.67383e-009,0.0739529,0.0739529
0.346097029,10.4036,-4.2868,2.91242e-009,0.0803369,0.0803369
0.3461006117,10.3793,-4.31788,1.25575e-009,0.0931606,0.0931606
0.3461008665,10.3754,-4.32009,1.1292e-009,0.0940726,0.0940726
0.3461013762,10.3675,-4.32451,8.64635e-010,0.0959047,0.0959047
0.3461015036,10.3642,-4.32561,7.94925e-010,0.0963627,0.0963627
0.3461017584,10.3576,-4.32782,6.50789e-010,0.0972787,0.0972787
0.3461020736,10.3433,-4.33056,4.56316e-010,0.098412,0.098412
0.3461021319,10.3383,-4.33107,4.18258e-010,0.0986216,0.0986216
0.3461022486,10.3284,-4.33208,3.4097e-010,0.0990409,0.0990409
0.3461023523,10.312,-4.33298,2.71537e-010,0.0994137,0.0994137
0.3461024465,10.2803,-4.33403,2.16929e-010,0.0997524,0.0997524
0.3461025379,10.2042,-4.33506,1.97344e-010,0.100081,0.100081
0.3461026484,10.0126,-4.33704,2.02115e-010,0.100478,0.100478
0.3461027754,9.5472,-4.33933,2.17654e-010,0.100935,0.100935
0.3461029195,8.44076,-4.34357,2.61433e-010,0.101456,0.101456
0.3461030133,7.40896,-4.34633,3.14038e-010,0.101796,0.101796
0.3461031388,5.8659,-4.34812,4.01831e-010,0.102249,0.102249
0.3461032599,4.31789,-4.34846,4.89551e-010,0.102688,0.102688
0.3461033894,2.64692,-4.34881,5.84392e-010,0.103156,0.103156
0.3461035598,0.43873,-4.34928,7.09605e-010,0.103773,0.103773
0.3461037843,-2.48227,-4.34926,8.75154e-010,0.104585,0.104585
0.3461042331,-8.36262,-4.34755,1.20829e-009,0.106209,0.106209
0.3461044581,-10.3905,-4.34259,-2.78243e-010,0.107026,0.107026
0.346104704,-10.4278,-4.3326,-5.57413e-009,0.107919,0.107919
0.3461047789,-10.432,-4.33296,-7.06292e-009,0.108183,0.108183
0.3461048513,-10.4362,-4.33332,-8.43511e-009,0.108438,0.108438
0.3461048944,-10.4386,-4.33295,-9.2237e-009,0.10859,0.10859
0.3461049628,-10.441,-4.33236,-1.04304e-008,0.108836,0.108836
0.3461050346,-10.4435,-4.33174,-1.16402e-008,0.109095,0.109095
0.3461051232,-10.4466,-4.33098,-1.30565e-008,0.109414,0.109414
0.3461052165,-10.4488,-4.33018,-1.44614e-008,0.10975,0.10975
0.3461053887,-10.4527,-4.3287,-1.68396e-008,0.11037,0.11037
0.346105703,-10.4568,-4.326,-2.0558e-008,0.111502,0.111502
0.3461060206,-10.4609,-4.32327,-2.36152e-008,0.112641,0.112641
0.3461066558,-10.4653,-4.31773,-2.81577e-008,0.114918,0.114918
0.3461079263,-10.4698,-4.30664,-3.33534e-008,0.119474,0.119474
0.3461096648,-10.4708,-4.29147,-3.61595e-008,0.125681,0.125681
0.3461118601,-10.4721,-4.27232,-3.69483e-008,0.133486,0.133486
0.3461147925,-10.472,-4.24673,-3.68353e-008,0.143855,0.143855
0.3461190034,-10.472,-4.20998,-3.65584e-008,0.15863,0.15863
0.3461264112,-10.4719,-4.14534,-3.64192e-008,0.184293,0.184293
0.3461412268,-10.4718,-4.01607,-3.64183e-008,0.234368,0.234368
0.3461708579,-10.4716,-3.75751,-3.64375e-008,0.329514,0.329514
0.3462301202,-10.4715,-3.24039,-3.64419e-008,0.499878,0.499878
0.3463486447,-10.4714,-2.20616,-3.64507e-008,0.761512,0.761512
0.3465856939,-10.4712,-0.137728,-3.64683e-008,0.973345,0.973345
0.3467797264,-10.4711,1.55528,-3.64827e-008,0.842516,0.842516
0.3468282345,-10.4711,1.97853,-3.64863e-008,0.758873,0.758873
0.3469252508,-10.471,2.82503,-3.64935e-008,0.551731,0.551731
0.3469495049,-10.471,3.03666,-3.64953e-008,0.489178,0.489178
0.346998013,-10.4683,3.45991,-3.29198e-008,0.3542,0.3542
0.3470491537,-10.4543,3.90551,-1.9057e-008,0.195297,0.195297
0.3470555959,-10.4505,3.96164,-1.67874e-008,0.17392,0.17392
0.3470684803,-10.4427,4.0739,-1.21341e-008,0.130475,0.130475
0.3470942491,-10.3973,4.29753,-1.9416e-009,0.040293,0.040293
0.3470950544,-10.3927,4.30452,-1.59236e-009,0.0373977,0.0373977
0.3470966649,-10.3777,4.31849,-8.39808e-010,0.0316072,0.0316072
0.3470968552,-10.376,4.32014,-7.44954e-010,0.030923,0.030923
0.3470972358,-10.3699,4.32345,-5.49291e-010,0.0295504,0.0295504
0.34709778,-10.3552,4.32817,-2.42938e-010,0.0275874,0.0275874
0.3470978574,-10.3531,4.32884,-1.96525e-010,0.0273084,0.0273084
0.3470980121,-10.3457,4.33018,-1.01151e-010,0.0267504,0.0267504
0.3470982325,-10.3274,4.3321,4.52907e-011,0.0259551,0.0259551
0.3470983653,-10.3013,4.33345,1.35346e-010,0.025476,0.025476
0.3470984797,-10.2306,4.33461,1.82134e-010,0.025063,0.025063
0.3470985926,-10.0553,4.33654,1.80707e-010,0.0246556,0.0246556
0.3470987125,-9.67339,4.33859,1.71095e-010,0.0242229,0.0242229
0.3470988629,-8.62597,4.34294,1.49831e-010,0.0236804,0.0236804
0.3470989679,-7.50958,4.34598,1.4186e-010,0.0233015,0.0233015
0.3470990875,-6.05758,4.34782,1.41626e-010,0.0228637,0.0228637
0.3470992113,-4.4911,4.34818,1.41746e-010,0.0224105,0.0224105
0.3470993383,-2.86958,4.34854,1.41776e-010,0.02195,0.02195
0.3470995113,-0.655557,4.34904,1.41771e-010,0.0213223,0.0213223
0.3470997181,1.99239,4.34904,1.41765e-010,0.0205723,0.0205723
0.3471001316,7.28998,4.34766,1.41754e-010,0.0190721,0.0190721
0.347100369,10.3012,4.34593,1.93752e-010,0.0182109,0.0182109
0.347100481,10.4011,4.33687,2.59703e-009,0.0177846,0.0177846
0.3471005428,10.4123,4.335,3.9479e-009,0.0175717,0.0175717
0.3471005935,10.418,4.33476,5.02583e-009,0.0173968,0.0173968
0.347100646,10.4239,4.33452,6.10634e-009,0.0172124,0.0172124
0.3471006906,10.4272,4.33432,6.99662e-009,0.0170502,0.0170502
0.3471007404,10.4309,4.33409,7.96221e-009,0.016869,0.016869
0.3471008006,10.434,4.33356,9.08903e-009,0.0166499,0.0166499
0.3471008868,10.4385,4.33281,1.06274e-008,0.0163386,0.0163386
0.3471009867,10.4419,4.33194,1.23063e-008,0.0159778,0.0159778
0.347101121,10.4464,4.33076,1.4396e-008,0.0154931,0.0154931
0.3471013895,10.4524,4.32842,1.80703e-008,0.0145237,0.0145237
0.3471017068,10.4572,4.32565,2.16637e-008,0.0133799,0.0133799
0.3471023413,10.4631,4.3201,2.70124e-008,0.0110924,0.0110924
0.3471036104,10.4689,4.30902,3.31396e-008,0.00652825,0.00652825
0.3471051966,10.4711,4.29516,3.62453e-008,0.00084048,0.00084048
0.3471072852,10.4711,4.27692,3.72874e-008,-0.00661892,-0.00661892
0.3471099256,10.4711,4.25385,3.72456e-008,-0.0160017,-0.0160017
0.3471137827,10.4711,4.22019,3.69557e-008,-0.0296126,-0.0296126
0.3471201097,10.4711,4.16499,3.67852e-008,-0.0516938,-0.0516938
0.3471327638,10.4711,4.05458,3.67664e-008,-0.0949417,-0.0949417
0.347158072,10.471,3.83376,3.67863e-008,-0.177786,-0.177786
0.3472073378,10.471,3.4039,3.67874e-008,-0.325137,-0.325137
0.3473058695,10.471,2.54418,3.67898e-008,-0.565034,-0.565034
0.3475029327,10.471,0.824737,3.67897e-008,-0.828457,-0.828457
0.3478970593,10.4709,-2.61414,3.67894e-008,-0.512044,-0.512044
0.3479597537,10.4708,-3.16117,3.67894e-008,-0.344756,-0.344756
0.3480368839,10.4577,-3.83333,2.2069e-008,-0.11225,-0.11225
0.3480463019,10.4537,-3.9154,1.89707e-008,-0.0814474,-0.0814474
0.3480651377,10.4424,-4.07955,1.22791e-008,-0.0183683,-0.0183683
0.3480698467,10.4373,-4.12058,1.05075e-008,-0.00219988,-0.00219988
0.3480792646,10.427,-4.20234,6.88022e-009,0.0305039,0.0305039
0.3480816191,10.4222,-4.22278,5.94705e-009,0.0387792,0.0387792
0.3480863281,10.4127,-4.26366,4.03902e-009,0.0554213,0.0554213
0.3480875053,10.4084,-4.27388,3.54763e-009,0.0596066,0.0596066
0.3480898598,10.3999,-4.29431,2.53879e-009,0.068005,0.068005
0.3480904484,10.3963,-4.29942,2.27793e-009,0.0701046,0.0701046
0.3480916257,10.3891,-4.30964,1.7411e-009,0.0743228,0.0743228
0.34809192,10.3863,-4.3122,1.6022e-009,0.0753774,0.0753774
0.3480925086,10.3808,-4.31731,1.31728e-009,0.0774865,0.0774865
0.3480934811,10.365,-4.32575,8.02228e-010,0.0809833,0.0809833
0.3480936095,10.361,-4.32686,7.2924e-010,0.0814449,0.0814449
0.3480938662,10.3531,-4.32913,5.77592e-010,0.082368,0.082368
0.3480939304,10.3498,-4.3297,5.37975e-010,0.0825988,0.0825988
0.3480940588,10.3434,-4.33083,4.56937e-010,0.0830604,0.0830604
0.3480942773,10.3221,-4.33276,3.08699e-010,0.0838462,0.0838462
0.3480943973,10.2918,-4.33382,2.2961e-010,0.0842776,0.0842776
0.3480945053,10.2092,-4.33534,1.97458e-010,0.084666,0.084666
0.3480946302,9.9771,-4.33709,2.03253e-010,0.085115,0.085115
0.3480947509,9.50503,-4.33964,2.19149e-010,0.0855492,0.0855492
0.3480949073,8.23068,-4.34416,2.71037e-010,0.0861151,0.0861151
0.3480949979,7.205,-4.34677,3.25674e-010,0.0864431,0.0864431
0.3480951168,5.73046,-4.34828,4.08886e-010,0.0868732,0.0868732
0.3480952496,4.0309,-4.34862,5.05864e-010,0.087354,0.087354
0.3480953811,2.33309,-4.34896,6.02201e-010,0.0878298,0.0878298
0.3480955574,0.0466279,-4.34942,7.31851e-010,0.088468,0.088468
0.3480958063,-3.19569,-4.34928,9.15597e-010,0.0893689,0.0893689
0.3480963041,-9.72707,-4.34694,1.28555e-009,0.0911707,0.0911707
0.3480964883,-10.4064,-4.33841,-1.71463e-009,0.0918401,0.0918401
0.348096608,-10.4226,-4.33464,-4.31429e-009,0.092275,0.092275
0.3480966763,-10.4277,-4.33431,-5.72682e-009,0.0925175,0.0925175
0.3480967462,-10.4329,-4.33398,-7.11493e-009,0.0927662,0.0927662
0.3480968012,-10.4356,-4.33372,-8.16222e-009,0.0929613,0.0929613
0.3480968694,-10.4391,-4.33312,-9.41136e-009,0.0932068,0.0932068
0.3480969554,-10.4421,-4.33237,-1.09099e-008,0.0935165,0.0935165
0.3480970672,-10.4461,-4.33139,-1.27372e-008,0.0939192,0.0939192
0.3480971964,-10.4489,-4.33027,-1.46864e-008,0.094384,0.094384
0.3480974469,-10.4544,-4.32808,-1.80352e-008,0.0952862,0.0952862
0.3480978864,-10.4602,-4.32424,-2.27591e-008,0.0968682,0.0968682
0.3480984943,-10.4648,-4.31894,-2.74553e-008,0.0990488,0.0990488
0.3480997101,-10.4696,-4.30832,-3.29181e-008,0.10341,0.10341
0.3481013911,-10.4717,-4.29365,-3.59998e-008,0.109417,0.109417
0.3481034854,-10.4717,-4.27537,-3.69285e-008,0.116871,0.116871
0.3481062989,-10.4717,-4.2508,-3.68682e-008,0.126833,0.126833
0.3481102547,-10.4717,-4.21629,-3.65863e-008,0.140736,0.140736
0.3481170998,-10.4717,-4.15656,-3.64256e-008,0.164513,0.164513
0.34813079,-10.4717,-4.0371,-3.64153e-008,0.210998,0.210998
0.3481581703,-10.4717,-3.79818,-3.64362e-008,0.299693,0.299693
0.3482126267,-10.4716,-3.323,-3.64405e-008,0.459228,0.459228
0.3483215395,-10.4715,-2.37265,-3.64491e-008,0.711427,0.711427
0.348539365,-10.4713,-0.471938,-3.64663e-008,0.952182,0.952182
